name,style,filename,url
Steffan,Default,bc6680ba-7403-43ed-a81e-a115a62e9f67.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/bc6680ba-7403-43ed-a81e-a115a62e9f67.wav
Tony,Default,aa89b02f-9815-4414-8e40-b7b5f1a83bd2.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/aa89b02f-9815-4414-8e40-b7b5f1a83bd2.wav
Tony,Angry,0c617ada-dc08-41a4-8968-db50e052410b.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/0c617ada-dc08-41a4-8968-db50e052410b.wav
Tony,Cheerful,799617b0-ba0a-4e91-bfcf-acf4cd9667fb.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/799617b0-ba0a-4e91-bfcf-acf4cd9667fb.wav
Tony,Excited,c1630f5b-b484-4443-a17c-b4fc4bc4fc60.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/c1630f5b-b484-4443-a17c-b4fc4bc4fc60.wav
Tony,Friendly,167b4c36-4616-4a53-ac4d-71b001f7e9a2.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/167b4c36-4616-4a53-ac4d-71b001f7e9a2.wav
Tony,Hopeful,6d2b8732-197a-40b7-90ee-10850d426247.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/6d2b8732-197a-40b7-90ee-10850d426247.wav
Tony,Sad,9250d0d6-cbae-49f4-b14f-68310effc358.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/9250d0d6-cbae-49f4-b14f-68310effc358.wav
Tony,Shouting,da064edf-8f99-42e5-a95f-eeca1e9764d4.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/da064edf-8f99-42e5-a95f-eeca1e9764d4.wav
Tony,Terrified,8c083fda-a491-4d79-83d9-d08feeb69f0b.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/8c083fda-a491-4d79-83d9-d08feeb69f0b.wav
Tony,Unfriendly,0527df13-b7b8-4e5e-b33c-201492074df1.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/0527df13-b7b8-4e5e-b33c-201492074df1.wav
Tony,Whispering,2ec6818e-26e2-45da-a444-d6075bef8782.wav,https://cvoiceprodeus.blob.core.windows.net/acc-public-files/285eecc3370e47dcb1a3263c3b6de892/2ec6818e-26e2-45da-a444-d6075bef8782.wav
